user_id,cluster_label,is_medoid,sil_score
SC1101042014001,1,False,0.7708229474151734
SC1101042014003,1,False,0.8345416680667248
SC1101042015001,1,False,0.8272195885161296
SC1101042015002,1,False,0.8242595970442103
SC1101042016001,1,False,0.7917888055004606
SC1101052001001,1,False,0.8348539053197952
SC1101052002001,1,False,0.7592755827611489
SC1101052002002,1,False,0.7625440965951359
SC1101052002003,1,False,0.5925596280769256
SC1101052002004,1,False,0.8142122714842285
SC1101052003001,1,False,0.8211529984193597
SC1101052003002,1,False,0.8165135715648479
SC1101052003004,1,False,0.839861365668512
SC1101052004001,1,False,0.8187823025393817
SC1101052005001,1,False,0.8185809225535465
SC1101052005002,1,False,0.8432649675688476
SC1101052005004,1,False,0.8428735488693122
SC1101052006001,1,False,0.7759702957582204
SC1101052007001,1,False,0.2841377435575686
SC1101052007003,1,False,0.7870504951567958
SC1101052008001,1,False,0.8237374271002168
SC1101052008003,1,False,0.809987647198224
SC1101052010001,1,False,0.8362690380154276
SC1101052010002,1,False,0.8176720294655938
SC1101052011001,1,False,0.8092295851098075
SC1101052011002,0,False,0.9169147167103793
SC1101052013001,0,False,0.9301105668003081
SC1101052013002,1,False,0.6646418485786268
SC1101052015001,1,False,0.8027656275563934
SC1101052015002,1,False,0.7627970043527769
SC1101052016001,0,False,0.9094927632678215
SC1101052016002,1,False,0.7872316386206909
SC1101052016003,1,False,0.8295514002964441
SC1101052017002,1,False,0.2691656711996743
SC1101052018001,1,False,0.8109849549709811
SC1101052020001,1,False,0.8068978322025985
SC1101052020002,1,False,0.8344138447654564
SC1101052020003,1,False,0.7878531839225598
SC1101052021002,1,False,0.280948657945655
SC1101062001001,1,False,0.6656630980387919
SC1101062001002,1,False,0.8102704525766458
SC1101062002001,1,False,0.6582819634645355
SC1101062003001,1,False,0.8145638247718731
SC1101062003002,0,False,0.929323287569002
SC1101062005001,0,False,0.9176393019825216
SC1101062006002,0,False,0.9277652617689439
SC1101062007001,1,False,0.7974949400773214
SC1101062008001,1,False,0.7864569755346099
SC1101062010001,1,False,0.7740313049801514
SC1101062010002,1,False,0.7538052995513577
SC1101062011001,0,False,0.9210791483824367
SC1101062011003,1,False,0.284485649689794
SC1101062011004,1,False,0.8252644349367182
SC1101062012002,1,False,0.8095176714768486
SC1101062013001,1,False,0.8070545009926737
SC1101062013002,1,False,0.8184468945575589
SC1101062013003,1,False,0.8271828610791094
SC1101062015001,1,False,0.8225223323178711
SC1101062016001,1,False,0.8108007929144111
SC1101062016002,1,False,0.8328455095477887
SC1101062017001,1,False,0.8410148245507637
SC1101062017002,1,False,0.7829576525329435
SC1101062018001,1,False,0.8137409570906081
SC1101062019001,1,False,0.7739588110028274
SC1101062020001,1,False,0.8132250566284475
SC1101062020002,1,False,0.748652338085156
SC1101062021001,1,False,0.7354082128625224
SC1101062021002,1,False,0.7790500820187604
SC1101062022001,1,False,0.28381121423192873
SC1101062022002,1,False,0.7227258675554317
SC1101062023001,1,False,0.8256874103844634
SC1101062023002,0,False,0.9347050674796114
SC1101062024001,1,False,0.817272344572341
SC1101062024002,1,False,0.25681406716980243
SC1101062025001,1,False,0.8324170491840759
SC1101062025002,1,False,0.6591129729823587
SC1101062026001,1,False,0.8223748515771925
SC1101062026002,1,False,0.8385400640415315
SC1101062028002,1,False,0.6913661328081312
SC1101062028003,1,False,0.8045804353195319
SC1101072001001,1,False,0.6552261628743321
SC1101072005001,1,False,0.8156910848746728
SC1101072006001,1,False,0.8240633565282661
SC1101072006003,1,False,0.8207504923072149
SC1101072011001,1,False,0.8396174003678036
SC1101082001001,0,False,0.9324136451358382
SC1101082001002,1,False,0.7476661717599049
SC1101082001003,1,False,0.6655142585079868
SC1101082001004,1,False,0.7925365175987573
SC1101082001005,1,False,0.7300104615862637
SC1101082002001,1,False,0.8433090093939226
SC1101082002002,1,False,0.8128458684787749
SC1101082002003,0,False,0.8887802156511407
SC1101082002004,1,False,0.8105304194392648
SC1101082002005,1,False,0.8325271683179395
SC1101082003001,1,False,0.6542524050389826
SC1101082003002,1,False,0.8077348319025132
SC1101082003003,1,False,0.8183354915333624
SC1101082004001,1,False,0.8397437458188108
SC1101082004002,1,False,0.27946609526943433
SC1101082004003,1,False,0.7909129855157848
SC1101082005001,1,False,0.7527001932431402
SC1101082005002,1,False,0.7894870486595352
SC1101082005003,0,False,0.9291291250291674
SC1101082005004,1,False,0.794999221486202
SC1101082006001,1,False,0.834452140573935
SC1101082006002,1,False,0.6507859934666472
SC1101082007002,1,False,0.8184775662818116
SC1101082008001,1,False,0.7512116980710547
SC1101082008002,1,False,0.7880707283276577
SC1101082008003,1,False,0.8238818289416121
SC1101082008004,0,False,0.9026192740070031
SC1101082008005,0,False,0.9293837892458771
SC1101082008006,1,False,0.5783134179954107
SC1101082008007,1,False,0.8237917486652635
SC1101082008008,1,False,0.8390401249694341
SC1101082009001,1,False,0.7910507140261179
SC1101082010001,1,False,0.8425604019069929
SC1101082010002,1,False,0.641969535816061
SC1101082010003,1,False,0.7875500969824676
SC1101082010004,0,False,0.934050112015188
SC1101082011001,1,False,0.2784391425787939
SC1101082011002,1,False,0.7772560734024193
SC1101082011003,1,False,0.7729335675136229
SC1101082011004,1,False,0.7706403122100217
SC1101082011005,1,False,0.8348051864596989
SC1101082012001,1,False,0.8305815291179748
SC1101082012002,1,False,0.757710076173278
SC1101082012003,1,False,0.8032858243486383
SC1101082012004,1,False,0.8090005060953619
SC1101082012005,1,False,0.8230316581447672
SC1101082012006,1,False,0.7514226452868775
SC1101082013001,1,False,0.8387344809142541
SC1101082013002,1,False,0.8323883790966254
SC1101082014001,1,False,0.8214290168885385
SC1101082014002,1,False,0.8276703936505834
SC1101082015001,1,False,0.7905029304224604
SC1101082015002,1,False,0.7454338004320872
SC1101082015003,1,False,0.8122005567980289
SC1101082016001,0,False,0.889731486396621
SC1101082016002,1,False,0.8067063483872565
SC1101082016003,1,False,0.2803210379341067
SC1101082016004,1,False,0.8301143865698963
SC1101082016005,1,False,0.8090328229633261
SC1101082016006,1,False,0.7608550703697843
SC1101092001001,1,False,0.8047576694340103
SC1101092001002,1,False,0.2891508812929773
SC1101092001003,1,False,0.27759435826602075
SC1101092002001,1,False,0.8370212230909634
SC1101092002002,1,False,0.8206734378917128
SC1101092003001,2,False,0.895724547121189
SC1101092003002,1,False,0.09239410417408764
SC1101092005001,1,False,0.7180073437274962
SC1101092005002,1,False,0.8141109197250902
SC1101092007001,0,False,0.9212787998574028
SC1101092012002,1,False,0.794389573286959
SC1101092013001,1,False,0.8392326273878732
SC1101092014001,1,False,0.8370000150898841
SC1101092015001,1,False,0.815950338458904
SC1101092015002,1,False,0.798914712199631
SC1101092016001,0,False,0.9150113371860359
SC1101102001001,1,False,0.6728726059546588
SC1101102001002,1,False,0.7658108489673829
SC1101102003001,1,False,0.8239138551192179
SC1101102003003,1,False,0.8289210526793085
SC1101102004001,1,False,0.8435115783223739
SC1101102006001,0,False,0.9154806529739342
SC1101102008001,1,False,0.835789040004667
SC1101102008002,1,False,0.8249199187033007
SC1101102009001,1,False,0.7822719294145803
SC1101102009003,1,False,0.7886363930835952
SC1101102011003,1,False,0.8124814555417754
SC1101102012001,1,False,0.73175977617393
SC1101102017001,1,False,0.8378679546411982
SC1101102017002,0,False,0.9152383507890489
SC1101102018002,0,False,0.885009294862015
SC1101102018003,1,False,0.771902311735749
SC1101102019002,1,False,0.6636524491181076
SC1101102021001,1,False,0.7433582272179841
SC1101112001001,1,False,0.82312111469733
SC1101112001002,1,False,0.7937989641704142
SC1101112001003,1,False,0.7978580900378581
SC1101112002001,1,False,0.7901300807889926
SC1101112002002,1,False,0.28067469700264946
SC1101112003001,1,False,0.8090398147433635
SC1101112003002,1,False,0.8257974856838899
SC1101112004001,1,False,0.818604602376913
SC1101112004002,1,False,-0.04603227415656742
SC1101112005001,1,False,0.82322371134684
SC1101112005002,1,False,0.622712964143692
SC1101112005003,0,False,0.9102534052494019
SC1101112006001,1,False,0.8051641467807273
SC1101112006002,0,False,0.920115672736981
SC1101112007001,1,False,0.8288879435430586
SC1101112007002,1,False,0.8342110885175125
SC1101112008001,1,False,0.778615544831963
SC1101112008002,0,False,0.8875383615212997
SC1101112008003,1,False,0.8186133670632805
SC1101112008004,1,False,0.8302875084385177
SC1101112009003,1,False,0.8243584417615821
SC1101112009004,1,False,0.8159811217721786
SC1101112010001,1,False,0.8350465723856486
SC1101112010002,1,False,0.8100396440671057
SC1101112011001,1,False,0.7739915425019025
SC1101112011002,1,False,0.7948850055966863
SC1101112011003,1,False,0.28014746555043085
SC1101112011004,1,False,0.8090042937514976
SC1101112012001,1,False,0.8292642478290378
SC1101112012002,1,False,0.7956134580639395
SC1101122002001,0,False,0.9020619493302113
SC1101122002002,1,False,0.2521525575236828
SC1101122005004,1,False,0.8236789620096746
SC1101122006003,0,False,0.9133662108239027
SC1101122007902,1,False,0.8307315126367703
SC1101122011006,1,False,0.7687198002525207
SC1101122012001,1,False,0.8295810883029681
SC1101122012002,0,False,0.9331073323615532
SC1101122012003,1,False,0.8324070712175983
SC1101122014001,1,False,0.6419768263182443
SC1101122014003,1,False,0.7819663962431118
SC1101122015003,1,False,0.811861849575632
SC1101132001001,1,False,0.26187000656260295
SC1101132001002,1,False,0.8350702146101062
SC1101132001003,1,False,0.6445461964722724
SC1101132002001,1,False,0.8195881811822469
SC1101132003001,1,False,0.8223549038989173
SC1101132003002,0,False,0.8746837190043516
SC1101132006001,1,False,0.775588928519654
SC1101132007001,1,False,0.8120654367680415
SC1101132007002,1,False,0.28482076512094473
SC1101132008001,1,False,0.831541680972379
SC1101132008002,1,False,0.7750592043359594
SC1101132009001,1,False,0.8206983365231761
SC1101132010002,1,False,0.6240692652260228
SC1101132011001,1,False,0.8428792764618386
SC1101132011002,1,False,0.8376041606896952
SC1101132012001,0,False,0.8908507198403675
SC1101132012002,1,False,0.7384162099662893
SC1101132012003,1,False,0.8254139442998635
SC1101132013002,0,False,0.9265614580715291
SC1101142001001,0,False,0.9334550439274836
SC1101142001002,1,False,0.8023368443186997
SC1101142001003,1,False,0.7940358792140585
SC1101142001004,1,False,0.6629023907191643
SC1101142002002,1,False,0.8175996479627828
SC1101142002003,1,False,0.7736439975266257
SC1101142002004,1,False,0.8269597831386689
SC1101142003001,0,False,0.9134839676889009
SC1101142003002,0,False,0.9297843500864934
SC1101142004002,1,False,0.8340577291405832
SC1101142004003,1,False,0.8330940524447361
SC1101142004004,1,False,0.8032448442778728
SC1101142004006,1,False,0.7834345220356446
SC1101142005001,1,False,0.635373400582972
SC1101142005002,1,False,0.8060974419162956
SC1101142005003,1,False,0.8319902332506856
SC1101142006001,1,False,0.8442208112594705
SC1101142007001,1,False,0.2732492503541259
SC1101142007002,1,False,0.659814768816472
SC1101142007003,1,False,0.8270983532945723
SC1101142008001,1,False,0.8129072093777011
SC1101142008002,1,False,0.8343358735353509
SC1101142008003,1,False,0.8235662973232806
SC1101142008004,1,False,0.8246934587546323
SC1101142009002,1,False,0.8401236074816064
SC1101142009003,1,False,0.28417962102992483
SC1101142009004,1,False,0.8271818179051652
SC1101142009005,1,False,0.8118128838730847
SC1101152001001,1,False,0.823427024536057
SC1101152001002,1,False,0.8075297722216662
SC1101152001003,1,False,0.8315600066951578
SC1101152004001,1,False,0.8082138328733959
SC1101152008003,1,False,0.8117933214393749
SC1101162005002,1,False,0.2559501430684474
SC1101162006003,1,False,0.5796468211621967
SC1101162006004,1,False,0.8176586599441159
SC1101162007001,1,False,0.7907245872481892
SC1101162007002,0,False,0.9026536322478446
SC1101162007005,1,False,0.8229795728835165
SC1101162008001,0,False,0.9039786043094872
SC1101162008002,1,False,0.257737058640729
SC1101162008003,1,False,0.8385175912340574
SC1101162008004,1,False,0.8416160476463707
SC1101162008005,1,False,0.7614305141364623
SC1101162009001,0,False,0.9075192387157651
SC1101162009002,1,False,0.8323335092312106
SC1101162010001,1,False,0.8348717452317209
SC1101162010002,1,False,0.8079920582467625
SC1101162011001,0,False,0.9343810506209661
SC1101162012001,1,False,0.8135960991466359
SC1101172001002,1,False,0.7835985267943611
SC1101172003002,1,False,0.5619514539393761
SC1101172004001,1,False,0.8055922091693964
SC1101172005002,1,False,0.7719122185760705
SC1101172005003,1,False,0.8353148698854252
SC1101172006001,1,False,0.6680313334379548
SC1101172007001,1,False,0.789233952255118
SC1101172009001,1,False,0.8190147838155111
SC1101172009003,1,False,0.8150675681846984
SC1101182001002,1,False,0.2602443483184342
SC1101182001003,1,False,0.7612816669925271
SC1101182001004,1,False,0.7686284144873843
SC1101182001005,1,False,0.7724667659806935
SC1101182004001,1,False,0.7927543246881458
SC1101182005001,1,False,0.2835116634846362
SC1101182005002,1,False,0.7924088118908914
SC1101182006001,1,False,0.8195922950873374
SC1101182007001,1,False,0.8155331070857016
SC1101182007002,1,False,0.819174545531066
SC1101182009001,1,False,0.8306399715616817
SC1101182010002,1,False,0.823672625678944
SC1102012002001,1,False,0.7704073842207197
SC1102012006001,1,False,0.7886568285636122
SC1102012006002,1,False,0.8131464570944253
SC1102012007002,1,False,0.775923661624447
SC1102012011003,1,False,0.8444012366534066
SC1102012012002,1,False,0.8159428639497278
SC1102012013001,1,False,0.7065128823070113
SC1102012015001,1,False,0.8385970382957275
SC1102012016002,1,False,0.8346558503509978
SC1102012021001,1,False,0.6932624218980799
SC1102012023001,1,False,0.8357515331776532
SC1102012025001,1,False,0.8309036105876361
SC1102012025002,1,False,0.7925104689588287
SC1102012026001,1,False,0.28516588291951245
SC1102012026002,1,False,0.8340665796997178
SC1102012028001,1,False,0.7457959725623463
SC1102022001001,1,False,0.2846242557193101
SC1102022001002,0,False,0.9277742373934934
SC1102022002001,1,False,0.6535763163266421
SC1102022003001,1,False,0.8417185569570546
SC1102022003002,1,False,0.8166550615608179
SC1102022004001,1,False,0.8402092758807198
SC1102022005002,1,False,0.7171898584461539
SC1102022006001,1,False,0.8086581447873449
SC1102022006002,1,False,0.8396510823001371
SC1102022007001,1,False,0.8408179212118132
SC1102022007003,1,False,0.7613865026871022
SC1102022009001,1,False,0.8228549801536554
SC1102022009002,1,False,0.8317432982294996
SC1102022010002,1,False,0.8263279711610088
SC1102022010003,0,False,0.9304056101726876
SC1102022011001,1,False,0.8109871956099577
SC1102022013001,1,False,0.8445891228276183
SC1102022013002,1,False,0.8323644831002973
SC1102022014003,1,False,0.804907170246012
SC1102022014004,1,False,0.817719359326464
SC1102022015001,1,False,0.7953114821842275
SC1102022015002,1,False,0.7371453851928148
SC1102022016001,1,False,0.27653676364897484
SC1102022017001,1,False,0.8164147451074537
SC1102022017002,0,False,0.888610643349887
SC1102022018001,1,False,0.28057936665776684
SC1102022018002,1,False,0.7014484168127942
SC1102022019001,1,False,0.2826708266895676
SC1102022019002,1,False,0.7998039726637606
SC1102022020001,1,False,0.26006478033916325
SC1102022020002,1,False,0.7852020623700013
SC1102022020003,1,False,0.7291390511135223
SC1102022021001,1,False,0.7629631189273071
SC1102022022001,1,False,0.8347218633174791
SC1102022023001,1,False,0.661661500345497
SC1102022025001,1,False,0.6336537401082375
SC1102022025002,1,False,0.8025681305745339
SC1102022027001,1,False,0.8030100731823627
SC1102022028001,1,False,0.8037494559249755
SC1102022031001,1,False,0.8089133782240486
SC1102022031002,1,False,0.8159905242911007
SC1102022033001,1,False,0.8346738862190588
SC1102022033002,1,False,0.7965618301646781
SC1102022035002,0,False,0.9126217763242326
SC1102032001001,1,False,0.8108888526352831
SC1102032001002,1,False,0.8062061316677867
SC1102032001003,1,False,0.7606947192936455
SC1102032001004,1,False,0.8122615373622869
SC1102032005001,1,False,0.8265663756025169
SC1102032006002,1,False,0.7633110933233991
SC1102032011001,1,False,0.8239915779767317
SC1102032011002,1,False,0.8011398072802738
SC1102032011003,1,False,0.7467096553988886
SC1102032012001,1,False,0.810747569784536
SC1102032012002,1,False,0.2840954428660908
SC1102032013002,1,False,0.7531235096003208
SC1102032017002,1,False,0.7738574783034884
SC1102032017003,1,False,0.8131792011716525
SC1102032018002,1,False,0.8193147009723103
SC1102032020001,1,False,0.8266985413889166
SC1102032021001,1,False,0.8197678440090433
SC1102032021002,1,False,0.7426677026283494
SC1102032025001,1,False,0.7971560259744306
SC1102032028001,1,False,0.8132361459187462
SC1102032031001,1,False,0.8413827221389694
SC1102032031002,1,False,0.7833256516804229
SC1102032035001,1,False,0.7944632911904359
SC1102032036001,1,False,0.7932375737622808
SC1102032037001,1,False,0.8351595003757085
SC1102032039001,1,False,0.8051233042862186
SC1102032040001,1,False,0.8317933624197114
SC1102032042001,1,False,0.28210087297280106
SC1102042001001,1,False,0.8157063915051532
SC1102042001002,1,False,0.8128268958108927
SC1102042001003,1,False,0.818239743638895
SC1102042001004,1,False,0.6645938630647601
SC1102042001005,0,False,0.9333320905573257
SC1102042001006,1,False,0.8146743618232959
SC1102042001007,1,False,0.7539462372260203
SC1102042001008,1,False,0.8151289635759408
SC1102042001009,1,False,0.8203250872245336
SC1102042001010,1,False,0.8215643147104869
SC1102042001013,1,False,0.8111678674940546
SC1102042001014,1,False,0.6837798130555441
SC1102042001016,1,False,0.7913116154516707
SC1102042001901,1,False,0.2566471545615251
SC1102042002001,0,False,0.8968428256865998
SC1102042002002,0,False,0.8923879990180246
SC1102042002003,1,False,0.7670555715419282
SC1102042002004,1,False,0.827979320722637
SC1102042003001,1,False,0.6551932985282343
SC1102042003002,1,False,0.8356016674894392
SC1102042003003,1,False,0.7754688351188879
SC1102042003005,1,False,0.8397238428239842
SC1102042004001,1,False,0.7719935676961646
SC1102042004002,0,False,0.9303065772042576
SC1102042004003,1,False,0.7227392849815983
SC1102042005001,1,False,0.8412954116744548
SC1102042005003,1,False,0.6798198921592601
SC1102042005004,1,False,0.8362602725339623
SC1102042006001,1,False,0.7608720736450222
SC1102042006002,1,False,0.7645217057085294
SC1102042006003,1,False,0.7886903493405621
SC1102042006004,1,False,0.8224463783411452
SC1102042006005,1,False,0.785352750841091
SC1102042007001,1,False,0.7926388653642242
SC1102042007002,1,False,0.7477147955061997
SC1102042009001,1,False,0.6813029600020682
SC1102042009002,1,False,0.2791047783196927
SC1102042010001,1,False,0.2851269289730197
SC1102042010002,1,False,0.8122445167795947
SC1102042010003,1,False,0.2733849786857871
SC1102042010004,1,False,0.775466544170044
SC1102042010006,1,False,0.8344645706720276
SC1102042010007,1,False,0.8440359565462066
SC1102042010008,1,False,0.7605281766843517
SC1102042010009,1,False,0.8398200106092789
SC1102042011001,1,False,0.82657327356893
SC1102042011002,1,False,0.8351877519628682
SC1102042012001,1,False,0.79685409268428
SC1102042012002,1,False,0.8383326139723403
SC1102042012003,1,False,0.7667556160115916
SC1102042013001,0,False,0.9234351195579206
SC1102042013002,1,False,0.7705782482625974
SC1102042013003,1,False,0.6632117948724224
SC1102042013004,1,False,0.7976175481647333
SC1102042013005,1,False,0.7495073107255484
SC1102042014001,1,False,0.7846096767406846
SC1102042014002,1,False,0.8289232135639543
SC1102042015001,1,False,0.8100860138358618
SC1102042015002,1,False,0.8073653915642682
SC1102042015003,1,False,0.7495818061490099
SC1102042015004,1,False,0.7923509548647428
SC1102042016002,0,False,0.9276441769564654
SC1102042016003,1,False,0.8396132376983866
SC1102042017001,1,False,0.8127672613851971
SC1102042018001,1,False,0.8275522743191026
SC1102042019001,1,False,0.7490962645495131
SC1102042019002,1,False,0.28165661138601045
SC1102042021001,1,False,0.7883635352664429
SC1102042021002,1,False,0.7198590536203201
SC1102042021003,1,False,0.8147841026005296
SC1102042021004,1,False,0.7988974823994597
SC1102042022001,1,False,0.8178656828694147
SC1102042022002,0,False,0.9345695826538171
SC1102042022004,0,False,0.9184857737297429
SC1102042023001,1,False,0.8143361255520819
SC1102042024001,1,False,0.2623365829586094
SC1102042024002,1,False,0.7455122779451596
SC1102042025001,1,False,0.2689181880179625
SC1102042025002,1,False,0.8343207774298241
SC1102042026001,1,False,0.8379988609159965
SC1102042027001,1,False,0.6644095879619225
SC1102052005001,1,False,0.8043762971323415
SC1102052009001,1,False,0.7668097124358534
SC1102052009002,1,False,0.8375263333124608
SC1102052011001,1,False,0.8022770313346709
SC1102052011002,1,False,0.8214219418434761
SC1102052011003,1,False,0.8155324533789698
SC1102052012001,1,False,0.7812037242283293
SC1102052012002,1,False,0.8035440144581761
SC1102052012003,1,False,0.7442021547547757
SC1102052013001,1,False,0.8401837278882462
SC1102052013002,1,False,0.8315960838711347
SC1102052013003,1,False,0.8429579248459838
SC1102052014001,1,False,0.8327382992479555
SC1102052014002,1,False,0.8162791967098447
SC1102052014003,1,False,0.6437938639633474
SC1102052015001,1,False,0.8405585156468871
SC1102052015002,1,False,0.8207118273549369
SC1102052025001,1,False,0.8337484724750631
SC1102052025002,1,False,0.7682017821389016
SC1102052025003,1,False,0.8158925424439405
SC1102052025004,1,False,0.6981238445285968
SC1102052026001,2,False,0.5429302563943584
SC1102052026002,1,False,0.8255447949253645
SC1102052026003,1,False,0.8139447949477021
SC1102052026004,1,False,0.8080027163880391
SC1102052026005,1,False,0.8442592613181314
SC1102052027001,1,False,0.8008912351694828
SC1102052027002,1,False,0.7685351950804415
SC1102052027003,2,False,0.7692153014365355
SC1102052029001,1,False,0.83906383690353
SC1102052029002,1,False,0.8373490973297223
SC1102052030001,1,False,0.8019067961408348
SC1102052031001,1,False,0.28488321046245285
SC1102052032001,1,False,0.6618896690424769
SC1102052033001,1,False,0.8185178216330856
SC1102052034001,1,False,0.8413340186690407
SC1102052034002,1,False,0.2794990878987611
SC1102052035001,1,False,0.8157441556240849
SC1102052035002,1,False,0.7701469362250588
SC1102052035003,1,False,0.8052898356115789
SC1102052036001,1,False,0.7916857810138103
SC1102052036002,1,False,0.7680801427702315
SC1102062001002,1,False,0.8102839776308552
SC1102062001003,1,False,0.6730960028691599
SC1102062002001,1,False,0.8213796882610144
SC1102062003001,1,False,0.8286604926693278
SC1102062003002,1,False,0.8123430422868725
SC1102062003003,1,False,0.7820550045166467
SC1102062004002,1,False,0.8167023972654692
SC1102062005001,1,False,0.8074548791073488
SC1102062005002,0,False,0.929697605543904
SC1102062006001,1,False,0.7785494999777169
SC1102062006002,1,False,0.8044875276940482
SC1102062007002,1,False,0.7754383525084464
SC1102062008001,1,False,0.6736314230982148
